raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed
887,819,207,20,18,15,15,15,0,52,5611069,52,18,01:37.1,218.43
887,824,206,22,19,16,16,16,0,52,5615553,51,19,01:38.0,216.452
887,820,206,23,20,17,17,17,0,52,5647116,50,22,01:39.2,213.881
887,823,207,21,22,18,18,18,0,52,5647215,50,21,01:38.7,214.821
887,154,208,8,7,19,19,19,0,51,\N,48,9,01:35.6,221.804
887,815,1,6,13,20,20,20,0,46,\N,37,14,01:36.1,220.611
887,20,9,1,3,\N,R,21,0,41,\N,37,5,01:35.0,223.195
887,818,5,18,12,\N,R,22,0,35,\N,30,20,01:38.4,215.59
888,20,9,1,2,1,1,1,25,60,6074711,59,5,01:34.2,196.814
888,8,208,7,4,2,2,2,18,60,6075719,57,2,01:33.8,197.647
888,154,208,8,5,3,3,3,15,60,6080541,57,10,01:34.6,195.956
888,4,6,3,8,4,4,4,12,60,6082432,51,1,01:33.5,198.279
888,1,131,10,1,5,5,5,10,60,6101638,57,4,01:34.2,196.83
888,18,1,5,9,6,6,6,8,60,6102707,49,7,01:34.2,196.736
888,17,9,2,3,7,7,7,6,60,6112273,55,11,01:34.8,195.53
888,815,1,6,13,8,8,8,4,60,6113017,50,15,01:36.1,192.78
888,3,131,9,11,9,9,9,2,60,6121532,55,6,01:34.2,196.778
888,807,15,11,10,10,10,10,1,60,6124603,58,8,01:34.2,196.647
888,814,10,14,12,11,11,11,0,60,6128482,43,16,01:36.6,191.918
888,817,5,19,6,12,12,12,0,60,6131686,58,14,01:36.0,193.086
888,16,10,15,15,13,13,13,0,60,6132449,60,13,01:35.8,193.42
888,821,15,12,14,14,14,14,0,60,6134871,56,12,01:35.8,193.469
888,813,3,16,18,15,15,15,0,60,6136640,56,9,01:34.3,196.544
888,822,3,17,17,16,16,16,0,59,\N,56,3,01:34.0,197.216
888,819,207,20,22,17,17,17,0,59,\N,51,17,01:37.6,189.916
888,823,207,21,20,18,18,18,0,59,\N,40,19,01:38.5,188.133
888,820,206,23,21,19,19,19,0,59,\N,47,18,01:38.4,188.374
888,818,5,18,16,\N,R,20,0,22,\N,12,21,01:39.3,186.67
888,824,206,22,19,\N,R,21,0,21,\N,20,22,01:39.8,185.617
888,13,6,4,7,\N,R,22,0,3,\N,3,20,01:38.9,187.408
890,1,131,10,1,1,1,1,25,70,6149445,69,3,01:24.6,186.322
890,8,208,7,6,2,2,2,18,70,6160383,61,6,01:25.3,184.982
890,20,9,1,2,3,3,3,15,70,6161904,57,2,01:24.6,186.529
890,17,9,2,10,4,4,4,12,70,6167489,61,1,01:24.1,187.603
890,4,6,3,5,5,5,5,10,70,6180856,56,8,01:25.4,184.692
890,154,208,8,3,6,6,6,8,70,6201740,54,7,01:25.3,184.834
890,18,1,5,13,7,7,7,6,70,6203264,56,11,01:26.2,182.975
890,13,6,4,7,8,8,8,4,70,6205892,59,5,01:25.2,185.164
890,815,1,6,9,9,9,9,2,69,\N,59,10,01:26.1,183.086
890,813,3,16,15,10,10,10,1,69,\N,69,9,01:25.6,184.254
890,807,15,11,12,11,11,11,0,69,\N,58,14,01:26.7,181.826
890,818,5,18,14,12,12,12,0,69,\N,53,12,01:26.5,182.349
890,817,5,19,8,13,13,13,0,69,\N,58,15,01:26.9,181.568
890,823,207,21,20,14,14,14,0,68,\N,47,17,01:27.5,180.302
890,819,207,20,19,15,15,15,0,68,\N,54,18,01:27.7,179.784
890,824,206,22,21,16,16,16,0,67,\N,57,20,01:28.3,178.715
890,820,206,23,22,17,17,17,0,67,\N,65,19,01:28.2,178.897
890,814,10,14,18,18,18,18,0,66,\N,55,13,01:26.6,182.103
890,3,131,9,4,19,19,19,0,64,\N,62,4,01:25.1,185.354
890,822,3,17,16,\N,R,20,0,42,\N,41,16,01:27.1,181.018
890,821,15,12,17,\N,R,21,0,28,\N,16,22,01:29.1,176.94
890,16,10,15,11,\N,R,22,0,19,\N,12,21,01:28.5,178.113
891,20,9,1,2,1,1,1,25,44,5022196,40,1,01:50.8,227.657
891,4,6,3,9,2,2,2,18,44,5039065,36,4,01:51.4,226.375
891,1,131,10,1,3,3,3,15,44,5049930,39,7,01:51.6,225.943
891,3,131,9,4,4,4,4,12,44,5052068,39,6,01:51.6,225.971
891,17,9,2,3,5,5,5,10,44,5056041,31,5,01:51.4,226.347
891,18,1,5,6,6,6,6,8,44,5062990,36,2,01:50.8,227.519
891,13,6,4,10,7,7,7,6,44,5076118,40,9,01:52.2,224.763
891,154,208,8,7,8,8,8,4,44,5078042,34,11,01:52.5,224.133
891,16,10,15,12,9,9,9,2,44,5091743,35,10,01:52.2,224.675
891,817,5,19,19,10,10,10,1,44,5095666,38,3,01:51.0,227.224
891,815,1,6,13,11,11,11,0,44,5104132,34,16,01:53.5,222.208
891,818,5,18,18,12,12,12,0,44,5108936,29,14,01:53.1,223.008
891,807,15,11,11,13,13,13,0,44,5110454,41,15,01:53.1,222.919
891,821,15,12,21,14,14,14,0,44,5122632,30,8,01:51.8,225.432
891,822,3,17,20,15,15,15,0,44,5129652,31,13,01:52.7,223.754
891,823,207,21,14,16,16,16,0,43,\N,43,18,01:54.0,221.188
891,813,3,16,17,17,17,17,0,43,\N,35,12,01:52.6,223.97
891,824,206,22,15,18,18,18,0,43,\N,37,20,01:54.9,219.457
891,820,206,23,16,19,19,19,0,42,\N,31,21,01:54.9,219.4
891,814,10,14,5,\N,R,20,0,26,\N,21,19,01:54.8,219.719
891,8,208,7,8,\N,R,21,0,25,\N,20,17,01:53.7,221.785
891,819,207,20,22,\N,R,22,0,8,\N,7,22,01:57.3,214.901
892,20,9,1,1,1,1,1,25,53,4713352,52,12,01:27.2,239.187
892,4,6,3,5,2,2,2,18,53,4718819,52,5,01:26.8,240.27
892,17,9,2,2,3,3,3,15,53,4719702,53,3,01:26.7,240.567
892,13,6,4,4,4,4,4,12,53,4722713,48,10,01:27.1,239.448
892,807,15,11,3,5,5,5,10,53,4723707,48,4,01:26.7,240.495
892,3,131,9,6,6,6,6,8,53,4724351,50,2,01:26.5,241.095
892,817,5,19,7,7,7,7,6,53,4745681,52,13,01:27.3,238.903
892,154,208,8,13,8,8,8,4,53,4746482,52,8,01:27.0,239.591
892,1,131,10,12,9,9,9,2,53,4746879,51,1,01:25.8,242.924
892,18,1,5,9,10,10,10,1,53,4751679,46,16,01:27.8,237.445
892,8,208,7,11,11,11,11,0,53,4752047,45,6,01:26.9,239.853
892,815,1,6,8,12,12,12,0,53,4753117,44,15,01:27.6,238.049
892,821,15,12,16,13,13,13,0,53,4754232,53,9,01:27.1,239.457
892,813,3,16,14,14,14,14,0,53,4762437,51,7,01:27.0,239.762
892,822,3,17,18,15,15,15,0,53,4770179,53,11,01:27.2,239.253
892,16,10,15,17,16,16,16,0,52,\N,38,14,01:27.4,238.564
892,819,207,20,20,17,17,17,0,52,\N,52,17,01:28.6,235.328
892,823,207,21,19,18,18,18,0,52,\N,52,18,01:28.7,235.214
892,824,206,22,21,19,19,19,0,52,\N,47,20,01:29.6,232.767
892,820,206,23,22,20,20,20,0,52,\N,48,19,01:29.5,233.037
892,818,5,18,10,\N,R,21,0,14,\N,14,21,01:29.7,232.469
892,814,10,14,15,\N,R,22,0,0,\N,\N,0,\N,\N
893,20,9,1,1,1,1,1,25,61,7153132,46,1,01:48.6,167.94
893,4,6,3,7,2,2,2,18,61,7185759,44,11,01:51.1,164.149
893,8,208,7,13,3,3,3,15,61,7197052,55,13,01:51.1,164.063
893,3,131,9,2,4,4,4,12,61,7204287,51,6,01:50.4,165.233
893,1,131,10,5,5,5,5,10,61,7206291,59,4,01:49.9,165.89
893,13,6,4,6,6,6,6,8,61,7217009,45,7,01:50.5,165
893,18,1,5,8,7,7,7,6,61,7236486,46,15,01:51.7,163.182
893,815,1,6,14,8,8,8,4,61,7236952,46,16,01:51.9,162.911
893,807,15,11,11,9,9,9,2,61,7237393,47,18,01:52.2,162.533
893,16,10,15,15,10,10,10,1,61,7237800,43,2,01:49.7,166.283
893,813,3,16,18,11,11,11,0,61,7241611,46,8,01:50.7,164.703
893,821,15,12,10,12,12,12,0,61,7251026,37,17,01:52.0,162.793
893,822,3,17,16,13,13,13,0,61,7258293,53,14,01:51.7,163.232
893,818,5,18,12,14,14,14,0,61,7266644,45,5,01:50.3,165.27
893,17,9,2,4,15,15,15,0,60,\N,51,3,01:49.8,166.091
893,823,207,21,20,16,16,16,0,60,\N,44,19,01:52.5,162.12
893,820,206,23,22,17,17,17,0,60,\N,50,21,01:53.0,161.304
893,824,206,22,21,18,18,18,0,60,\N,45,20,01:52.9,161.508
893,819,207,20,19,19,19,19,0,60,\N,58,10,01:51.0,164.285
893,814,10,14,17,20,20,20,0,54,\N,45,9,01:50.7,164.657
893,154,208,8,3,\N,R,21,0,37,\N,35,12,01:51.1,164.126
893,817,5,19,9,\N,R,22,0,23,\N,23,22,01:53.1,161.288
894,20,9,1,1,1,1,1,25,55,6193701,53,1,01:41.4,199.388
894,8,208,7,9,2,2,2,18,55,6197925,51,3,01:42.0,198.225
894,154,208,8,3,3,3,3,15,55,6198628,46,2,01:41.9,198.3
894,807,15,11,7,4,4,4,12,55,6217815,53,6,01:42.6,197.002
894,1,131,10,2,5,5,5,10,55,6218956,53,5,01:42.5,197.134
894,4,6,3,5,6,6,6,8,55,6219890,54,7,01:42.7,196.808
894,3,131,9,4,7,7,7,6,55,6220399,54,4,01:42.5,197.265
894,18,1,5,11,8,8,8,4,55,6225963,45,12,01:43.1,196.113
894,13,6,4,6,9,9,9,2,55,6228091,47,10,01:43.0,196.34
894,815,1,6,10,10,10,10,1,55,6228856,47,11,01:43.0,196.303
894,821,15,12,8,11,11,11,0,55,6229691,55,8,01:42.7,196.741
894,822,3,17,17,12,12,12,0,55,6240750,44,14,01:43.9,194.61
894,813,3,16,18,13,13,13,0,55,6243714,43,17,01:44.1,194.111
894,819,207,20,19,14,14,14,0,55,6257279,54,19,01:44.5,193.477
894,823,207,21,20,15,15,15,0,55,6258202,55,18,01:44.4,193.667
894,824,206,22,22,16,16,16,0,55,6261671,54,20,01:45.0,192.53
894,820,206,23,21,17,17,17,0,55,6266599,48,21,01:45.4,191.769
894,818,5,18,16,18,18,18,0,53,\N,52,15,01:44.1,194.197
894,817,5,19,12,19,19,19,0,52,\N,52,9,01:42.9,196.353
894,16,10,15,14,20,20,20,0,50,\N,43,16,01:44.1,194.188
894,17,9,2,13,\N,R,21,0,36,\N,27,13,01:43.9,194.621
894,814,10,14,15,\N,R,22,0,24,\N,10,22,01:46.4,189.961
895,20,9,1,2,1,1,1,25,53,5209301,39,4,01:35.3,219.322
895,17,9,2,1,2,2,2,18,53,5216430,44,1,01:34.6,221.015
895,154,208,8,4,3,3,3,15,53,5219211,48,10,01:36.0,217.782
895,4,6,3,8,4,4,4,12,53,5254906,39,8,01:35.9,218.041
895,8,208,7,9,5,5,5,10,53,5256626,35,5,01:35.5,218.865
895,807,15,11,7,6,6,6,8,53,5260916,33,11,01:36.5,216.674
895,821,15,12,14,7,7,7,6,53,5280931,50,12,01:36.5,216.636
895,3,131,9,6,8,8,8,4,53,5281324,46,2,01:34.7,220.868
895,18,1,5,10,9,9,9,2,53,5290122,53,6,01:35.5,218.79
895,13,6,4,5,10,10,10,1,53,5298564,30,13,01:37.0,215.515
895,814,10,14,12,11,11,11,0,53,5307873,41,15,01:37.4,214.617
895,818,5,18,17,12,12,12,0,52,\N,52,9,01:35.9,218
895,817,5,19,16,13,13,13,0,52,\N,52,3,01:35.0,220.008
895,16,10,15,22,14,14,14,0,52,\N,29,14,01:37.4,214.705
895,815,1,6,11,15,15,15,0,52,\N,46,7,01:35.8,218.114
895,813,3,16,15,16,16,16,0,52,\N,30,16,01:37.4,214.581
895,822,3,17,13,17,17,17,0,52,\N,43,18,01:37.9,213.632
895,819,207,20,20,18,18,18,0,52,\N,51,17,01:37.5,214.436
895,820,206,23,18,19,19,19,0,52,\N,45,19,01:38.7,211.777
895,1,131,10,3,\N,R,20,0,7,\N,3,20,01:41.2,206.569
895,823,207,21,19,\N,R,21,0,0,\N,\N,0,\N,\N
895,824,206,22,21,\N,R,22,0,0,\N,\N,0,\N,\N
896,20,9,1,1,1,1,1,25,60,5472187,54,2,01:28.1,209.383
896,3,131,9,2,2,2,2,18,60,5502010,49,9,01:28.8,207.732
896,154,208,8,17,3,3,3,15,60,5512079,57,7,01:28.8,207.779
896,13,6,4,5,4,4,4,12,60,5513879,54,11,01:28.9,207.569
896,815,1,6,9,5,5,5,10,60,5516016,59,4,01:28.5,208.467
896,1,131,10,3,6,6,6,8,60,5524662,53,15,01:29.1,207.182
896,8,208,7,6,7,7,7,6,60,5540175,60,1,01:27.7,210.426
896,814,10,14,12,8,8,8,4,60,5545055,58,17,01:29.3,206.606
896,16,10,15,13,9,9,9,2,60,5546921,60,3,01:28.4,208.665
896,817,5,19,11,10,10,10,1,60,5548424,60,10,01:28.8,207.697
896,4,6,3,8,11,11,11,0,60,5550484,58,6,01:28.7,207.983
896,813,3,16,18,12,12,12,0,60,5551138,56,14,01:29.0,207.275
896,818,5,18,14,13,13,13,0,59,\N,53,16,01:29.3,206.653
896,18,1,5,10,14,14,14,0,59,\N,57,8,01:28.8,207.737
896,821,15,12,16,15,15,15,0,59,\N,49,5,01:28.7,208.046
896,822,3,17,15,16,16,16,0,59,\N,52,12,01:28.9,207.471
896,820,206,23,22,17,17,17,0,58,\N,56,20,01:30.3,204.239
896,824,206,22,19,18,18,18,0,58,\N,57,19,01:30.2,204.611
896,807,15,11,7,19,19,19,0,54,\N,52,13,01:28.9,207.426
896,17,9,2,4,\N,R,20,0,39,\N,30,18,01:29.5,206.145
896,819,207,20,21,\N,R,21,0,35,\N,32,21,01:32.9,198.585
896,823,207,21,20,\N,R,22,0,1,\N,\N,0,\N,\N
897,20,9,1,2,1,1,1,25,55,5886106,51,2,01:43.9,192.451
897,17,9,2,1,2,2,2,18,55,5916935,49,5,01:44.4,191.583
897,3,131,9,3,3,3,3,15,55,5919756,51,6,01:44.5,191.41
897,154,208,8,6,4,4,4,12,55,5920908,54,3,01:44.3,191.699
897,4,6,3,10,5,5,5,10,55,5953287,55,1,01:43.4,193.305
897,814,10,14,11,6,6,6,8,55,5964280,55,14,01:45.8,189.007
897,1,131,10,4,7,7,7,6,55,5965373,47,10,01:45.5,189.586
897,13,6,4,7,8,8,8,4,55,5968992,52,9,01:45.4,189.615
897,815,1,6,8,9,9,9,2,55,5977304,51,8,01:45.4,189.637
897,16,10,15,17,10,10,10,1,55,5979363,48,13,01:45.6,189.324
897,813,3,16,14,11,11,11,0,55,5982095,55,11,01:45.5,189.466
897,18,1,5,12,12,12,12,0,55,5989873,43,17,01:46.3,188.03
897,821,15,12,16,13,13,13,0,55,5990401,43,15,01:46.0,188.672
897,807,15,11,5,14,14,14,0,54,\N,52,12,01:45.6,189.394
897,822,3,17,15,15,15,15,0,54,\N,54,4,01:44.4,191.607
897,817,5,19,9,16,16,16,0,54,\N,46,16,01:46.0,188.551
897,818,5,18,13,17,17,17,0,54,\N,53,7,01:44.5,191.302
897,823,207,21,18,18,18,18,0,54,\N,48,19,01:46.6,187.578
897,819,207,20,19,19,19,19,0,54,\N,50,18,01:46.4,187.86
897,824,206,22,21,20,20,20,0,53,\N,52,20,01:47.6,185.788
897,820,206,23,20,21,21,21,0,53,\N,52,21,01:47.7,185.636
897,8,208,7,22,\N,R,22,0,0,\N,\N,0,\N,\N
898,20,9,1,1,1,1,1,25,56,5957148,54,1,01:39.9,198.754
898,154,208,8,3,2,2,2,18,56,5963432,52,2,01:40.4,197.588
898,17,9,2,2,3,3,3,15,56,5965544,52,4,01:40.6,197.301
898,1,131,10,5,4,4,4,12,56,5984506,50,5,01:40.8,196.857
898,4,6,3,6,5,5,5,10,56,5986740,52,10,01:41.2,196.141
898,807,15,11,4,6,6,6,8,56,5987548,54,6,01:41.0,196.596
898,815,1,6,7,7,7,7,6,56,6003840,47,15,01:41.8,194.901
898,822,3,17,9,8,8,8,4,56,6011657,54,3,01:40.5,197.496
898,3,131,9,12,9,9,9,2,56,6016289,51,8,01:41.1,196.244
898,18,1,5,15,10,10,10,1,56,6034426,50,12,01:41.3,195.95
898,817,5,19,10,11,11,11,0,56,6038152,45,16,01:42.1,194.349
898,818,5,18,14,12,12,12,0,56,6041722,52,13,01:41.3,195.882
898,13,6,4,13,13,13,13,0,56,6044062,53,11,01:41.2,196.097
898,821,15,12,20,14,14,14,0,56,6048855,51,14,01:41.4,195.725
898,5,208,7,8,15,15,15,0,56,6052211,52,7,01:41.0,196.448
898,814,10,14,11,16,16,16,0,56,6054001,54,9,01:41.1,196.215
898,813,3,16,17,17,17,17,0,55,\N,42,17,01:43.1,192.578
898,824,206,22,19,18,18,18,0,55,\N,45,18,01:43.4,191.906
898,823,207,21,18,19,19,19,0,55,\N,45,20,01:43.9,190.957
898,819,207,20,22,20,20,20,0,55,\N,48,21,01:44.0,190.893
898,820,206,23,21,21,21,21,0,54,\N,48,19,01:43.8,191.248
898,16,10,15,16,\N,R,22,0,0,\N,\N,0,\N,\N
899,20,9,1,1,1,1,1,25,71,5556300,51,3,01:15.6,205.125
899,17,9,2,4,2,2,2,18,71,5566752,51,1,01:15.4,205.636
899,4,6,3,3,3,3,3,15,71,5575213,50,2,01:15.5,205.473
899,18,1,5,14,4,4,4,12,71,5593660,52,7,01:16.5,202.909
899,3,131,9,2,5,5,5,10,71,5595348,60,6,01:16.4,202.93
899,815,1,6,19,6,6,6,8,71,5600351,50,5,01:16.2,203.451
899,13,6,4,9,7,7,7,6,71,5605410,49,8,01:16.5,202.856
899,807,15,11,10,8,8,8,4,71,5620552,49,12,01:16.8,201.979
899,1,131,10,5,9,9,9,2,71,5629203,51,10,01:16.7,202.268
899,817,5,19,7,10,10,10,1,70,\N,45,15,01:17.0,201.527
899,814,10,14,12,11,11,11,0,70,\N,58,14,01:16.9,201.839
899,821,15,12,17,12,12,12,0,70,\N,59,9,01:16.5,202.702
899,16,10,15,15,13,13,13,0,70,\N,57,4,01:16.0,203.979
899,5,208,7,11,14,14,14,0,70,\N,70,16,01:17.2,200.81
899,818,5,18,8,15,15,15,0,70,\N,49,11,01:16.8,202.01
899,813,3,16,16,16,16,16,0,70,\N,45,18,01:17.6,200.02
899,824,206,22,21,17,17,17,0,69,\N,67,20,01:17.7,199.601
899,823,207,21,20,18,18,18,0,69,\N,51,19,01:17.6,199.927
899,820,206,23,22,19,19,19,0,69,\N,68,17,01:17.3,200.727
899,819,207,20,18,\N,R,20,0,58,\N,27,21,01:18.4,197.776
899,822,3,17,13,\N,R,21,0,45,\N,43,13,01:16.8,201.879
899,154,208,8,6,\N,R,22,0,2,\N,2,22,01:20.9,191.752
900,3,131,6,3,1,1,1,25,57,5578710,19,1,01:32.5,206.436
900,825,1,20,4,2,2,2,18,57,5605487,49,6,01:33.1,205.131
900,18,1,22,10,3,3,3,15,57,5608737,39,5,01:32.9,205.46
900,4,6,14,5,4,4,4,12,57,5613994,57,7,01:33.2,204.867
900,822,3,77,15,5,5,5,10,57,5626349,56,3,01:32.6,206.128
900,807,10,27,7,6,6,6,8,57,5629428,56,2,01:32.6,206.235
900,8,6,7,11,7,7,7,6,57,5636385,56,8,01:33.2,204.814
900,818,5,25,6,8,8,8,4,57,5639151,56,10,01:33.7,203.763
900,826,5,26,8,9,9,9,2,57,5642295,35,11,01:33.9,203.387
900,815,10,11,16,10,10,10,1,57,5664626,38,4,01:32.6,206.088
900,16,15,99,13,11,11,11,0,56,\N,34,9,01:33.4,204.472
900,821,15,21,20,12,12,12,0,56,\N,41,13,01:34.6,201.882
900,820,206,4,17,13,13,13,0,55,\N,33,12,01:34.2,202.658
900,824,206,17,18,\N,N,14,0,49,\N,55,16,01:35.6,199.621
900,154,208,8,22,\N,R,15,0,43,\N,41,15,01:35.3,200.363
900,813,208,13,21,\N,R,16,0,29,\N,30,14,01:34.8,201.451
900,828,207,9,19,\N,R,17,0,27,\N,17,18,01:37.3,196.141
900,20,9,1,12,\N,R,18,0,3,\N,26,17,01:37.1,196.682
900,1,131,44,1,\N,R,19,0,2,\N,2,20,01:49.9,173.636
900,13,3,19,9,\N,R,20,0,0,\N,2,19,01:40.3,190.361
900,155,207,10,14,\N,R,21,0,0,\N,\N,0,\N,\N
900,817,9,3,2,\N,D,22,0,57,5603235,\N,0,\N,\N
901,1,131,44,1,1,1,1,25,56,6025974,53,1,01:43.1,193.611
901,3,131,6,3,2,2,2,18,56,6043287,55,2,01:44.0,191.946
901,20,9,1,2,3,3,3,15,56,6050508,51,4,01:44.3,191.341
901,4,6,14,4,4,4,4,12,56,6061966,47,3,01:44.2,191.569
901,807,10,27,7,5,5,5,10,56,6073173,38,10,01:46.0,188.284
901,18,1,22,10,6,6,6,8,56,6109665,47,11,01:46.0,188.183
901,13,3,19,13,7,7,7,6,56,6111050,44,6,01:44.9,190.232
901,822,3,77,18,8,8,8,4,56,6111511,31,9,01:45.5,189.189
901,825,1,20,8,9,9,9,2,55,\N,44,8,01:45.4,189.372
901,826,5,26,11,10,10,10,1,55,\N,36,13,01:46.7,187.026
901,154,208,8,15,11,11,11,0,55,\N,42,12,01:46.2,187.855
901,8,6,7,6,12,12,12,0,55,\N,36,7,01:45.1,189.812
901,155,207,10,20,13,13,13,0,55,\N,53,15,01:47.8,185.19
901,828,207,9,22,14,14,14,0,54,\N,40,14,01:47.5,185.626
901,820,206,4,21,15,15,15,0,54,\N,49,18,01:48.2,184.341
901,817,9,3,5,\N,R,16,0,49,\N,48,5,01:44.7,190.635
901,821,15,21,12,\N,R,17,0,35,\N,27,16,01:47.8,185.14
901,16,15,99,17,\N,R,18,0,32,\N,27,17,01:48.0,184.698
901,818,5,25,9,\N,R,19,0,18,\N,4,19,01:48.5,183.869
901,824,206,17,19,\N,R,20,0,8,\N,4,21,01:51.5,179.01
901,813,208,13,16,\N,R,21,0,7,\N,6,20,01:50.9,179.888
901,815,10,11,14,\N,W,22,0,0,\N,\N,0,\N,\N
902,1,131,44,2,1,1,1,25,57,5982743,49,2,01:37.1,200.634
902,3,131,6,1,2,2,2,18,57,5983828,49,1,01:37.0,200.816
902,815,10,11,4,3,3,3,15,57,6006810,36,7,01:39.3,196.165
902,817,9,3,13,4,4,4,12,57,6007232,38,4,01:39.3,196.266
902,807,10,27,11,5,5,5,10,57,6011397,37,3,01:38.8,197.228
902,20,9,1,10,6,6,6,8,57,6012622,18,6,01:39.3,196.181
902,13,3,19,7,7,7,7,6,57,6014008,40,5,01:39.3,196.26
902,822,3,77,3,8,8,8,4,57,6014619,50,13,01:39.8,195.296
902,4,6,14,9,9,9,9,2,57,6015338,53,12,01:39.7,195.355
902,8,6,7,5,10,10,10,1,57,6016205,35,8,01:39.4,195.933
902,826,5,26,12,11,11,11,0,57,6024085,12,15,01:40.2,194.52
902,154,208,8,16,12,12,12,0,57,6025886,39,9,01:39.4,195.923
902,820,206,4,21,13,13,13,0,57,6042652,48,21,01:41.8,191.34
902,813,208,13,17,14,14,14,0,57,6045546,52,11,01:39.7,195.484
902,155,207,10,18,15,15,15,0,57,6070643,17,18,01:41.2,192.434
902,824,206,17,19,16,16,16,0,56,\N,44,22,01:42.2,190.684
902,18,1,22,6,17,17,17,0,55,\N,37,10,01:39.6,195.683
902,825,1,20,8,\N,R,18,0,40,\N,40,14,01:40.1,194.621
902,821,15,21,15,\N,R,19,0,39,\N,32,16,01:40.7,193.481
902,828,207,9,20,\N,R,20,0,33,\N,28,17,01:41.1,192.647
902,818,5,25,14,\N,R,21,0,18,\N,16,19,01:41.7,191.669
902,16,15,99,22,\N,R,22,0,17,\N,9,20,01:41.8,191.403
903,1,131,44,1,1,1,1,25,54,5608338,42,2,01:41.2,193.916
903,3,131,6,4,2,2,2,18,54,5626400,39,1,01:40.4,195.45
903,4,6,14,5,3,3,3,15,54,5631942,48,4,01:42.1,192.235
903,817,9,3,2,4,4,4,12,54,5635474,39,3,01:41.5,193.387
903,20,9,1,3,5,5,5,10,54,5656116,37,5,01:42.2,192.07
903,807,10,27,8,6,6,6,8,54,5662633,33,10,01:42.6,191.218
903,822,3,77,7,7,7,7,6,54,5664035,52,11,01:42.7,191.151
903,8,6,7,11,8,8,8,4,54,5684673,34,8,01:42.3,191.824
903,815,10,11,16,9,9,9,2,54,5690985,32,6,01:42.2,191.959
903,826,5,26,13,10,10,10,1,53,\N,33,17,01:43.3,189.899
903,18,1,22,12,11,11,11,0,53,\N,30,18,01:43.4,189.829
903,818,5,25,9,12,12,12,0,53,\N,34,14,01:42.9,190.712
903,825,1,20,15,13,13,13,0,53,\N,33,12,01:42.7,191.075
903,813,208,13,22,14,14,14,0,53,\N,34,15,01:43.1,190.396
903,13,3,19,6,15,15,15,0,53,\N,34,9,01:42.4,191.676
903,821,15,21,17,16,16,16,0,53,\N,42,7,01:42.3,191.904
903,824,206,17,19,17,17,17,0,53,\N,36,21,01:44.8,187.203
903,155,207,10,18,18,18,18,0,53,\N,48,16,01:43.3,189.924
903,820,206,4,21,19,19,19,0,52,\N,50,13,01:42.9,190.751
903,828,207,9,20,20,20,20,0,52,\N,30,19,01:43.6,189.38
903,154,208,8,10,\N,R,21,0,28,\N,4,20,01:44.4,188.026
903,16,15,99,14,\N,R,22,0,5,\N,2,22,01:58.4,165.773
904,1,131,44,1,1,1,1,25,66,6065155,54,3,01:29.5,187.275
904,3,131,6,2,2,2,2,18,66,6065791,51,2,01:29.2,187.794
904,817,9,3,3,3,3,3,15,66,6114169,65,5,01:30.0,186.175
904,20,9,1,15,4,4,4,12,66,6141857,55,1,01:28.9,188.465
904,822,3,77,4,5,5,5,10,66,6144448,47,8,01:30.4,185.326
904,4,6,14,7,6,6,6,8,66,6152898,55,4,01:29.9,186.411
904,8,6,7,6,7,7,7,6,65,\N,53,11,01:30.6,185.007
904,154,208,8,5,8,8,8,4,65,\N,47,14,01:31.1,184.016
904,815,10,11,11,9,9,9,2,65,\N,39,13,01:30.8,184.648
904,807,10,27,10,10,10,10,1,65,\N,42,16,01:31.4,183.325
904,18,1,22,8,11,11,11,0,65,\N,43,10,01:30.6,185.042
904,825,1,20,14,12,12,12,0,65,\N,43,7,01:30.3,185.544
904,13,3,19,9,13,13,13,0,65,\N,55,9,01:30.5,185.236
904,826,5,26,12,14,14,14,0,65,\N,59,6,01:30.3,185.645
904,813,208,13,22,15,15,15,0,65,\N,39,15,01:31.2,183.679
904,821,15,21,13,16,16,16,0,65,\N,55,12,01:30.7,184.832
904,16,15,99,16,17,17,17,0,65,\N,38,17,01:31.5,183.201
904,824,206,17,18,18,18,18,0,64,\N,46,20,01:31.8,182.58
904,820,206,4,17,19,19,19,0,64,\N,44,18,01:31.8,182.614
904,828,207,9,19,20,20,20,0,64,\N,54,22,01:33.4,179.517
904,155,207,10,20,\N,R,21,0,34,\N,25,21,01:33.1,180.069
904,818,5,25,21,\N,R,22,0,24,\N,18,19,01:31.8,182.586
905,3,131,6,1,1,1,1,25,78,6567661,33,4,01:19.4,151.388
905,1,131,44,2,2,2,2,18,78,6576871,34,3,01:19.4,151.51
905,817,9,3,3,3,3,3,15,78,6577275,70,2,01:19.3,151.718
905,4,6,14,5,4,4,4,12,78,6600113,54,5,01:19.7,150.814
905,807,10,27,11,5,5,5,10,77,\N,38,9,01:20.8,148.872
905,18,1,22,12,6,6,6,8,77,\N,42,12,01:21.0,148.358
905,13,3,19,16,7,7,7,6,77,\N,48,6,01:20.3,149.712
905,154,208,8,14,8,8,8,4,77,\N,53,11,01:21.0,148.482
905,824,206,17,21,9,9,9,2,77,\N,42,16,01:21.3,147.98
905,825,1,20,8,10,10,10,1,77,\N,75,8,01:20.7,149.075
